sr_no,dump_ref_no,request_ref_no,court_order_ref,tower_id,lac,cell_id,tower_address,tower_lat,tower_lon,tower_district,tower_state,tower_operator,tower_type,tower_azimuth,tower_height_m,tower_coverage_radius_m,tower_tech,dump_start_datetime,dump_end_datetime,dump_window_hours,msisdn,imsi,imei,sim_serial_no,subscriber_name,kyc_doc_type,kyc_doc_no,kyc_status,subscriber_dob,subscriber_gender,subscriber_address,operator,circle,plan_type,activation_date,sim_status,handset_make,handset_model,handset_type,event_type,event_datetime,event_date,event_time,event_duration_sec,calling_party,called_party,first_activity_datetime,last_activity_datetime,total_events_in_window,total_calls,total_sms,total_data_sessions,uplink_bytes_window,downlink_bytes_window,signal_strength_dbm,timing_advance_distance_m,rat_type,location_update_type,prev_tower_id,prev_tower_address,prev_event_datetime,next_tower_id,next_tower_address,next_event_datetime,co_location_flag,co_location_note,data_requested_by,data_request_date,telecom_response_date,remarks
117,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0117,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100030,40420101000030000,350000003000030,8991100001030001,Person_30,Aadhaar,380274755553,GENUINE,1994-01-21,F,"Address 30, Delhi",Airtel,Delhi,Prepaid,2019-10-02,Active,Redmi,Y33s,Smartphone,VOICE_CALL,2024-03-15 17:47:00,2024-03-15,17:47:00,214,9811100030,9811160244,2024-03-15 15:39:00,2024-03-15 18:57:00,5,5,0,2,0,0,-91,225,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
118,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0118,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100029,40420101000029000,350000003000029,8991100001029001,Person_29,Aadhaar,218680129323,GENUINE,1994-01-12,M,"Address 29, Delhi",Airtel,Delhi,Prepaid,2019-01-07,Active,Redmi,Nord CE 2,Smartphone,LOCATION_UPDATE,2024-03-15 17:07:00,2024-03-15,17:07:00,531,,,2024-03-15 15:30:00,2024-03-15 18:52:00,2,2,0,2,0,0,-90,577,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
119,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0119,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100001,40420101000001000,350000003000001,8991100001001001,Person_01,VoterID,064938204668,GENUINE,1993-03-17,F,"Address 1, Delhi",Airtel,Delhi,Prepaid,2019-04-21,Active,Oppo,Note 12,Smartphone,ATTACH,2024-03-15 17:16:00,2024-03-15,17:16:00,109,,,2024-03-15 15:40:00,2024-03-15 18:55:00,1,1,0,1,0,0,-77,340,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
120,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0120,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100002,40420101000002000,350000003000002,8991100001002001,Person_02,DL,160903224042,GENUINE,1999-07-05,M,"Address 2, Delhi",Airtel,Delhi,Prepaid,2022-07-15,Active,Samsung,Note 12,Smartphone,ATTACH,2024-03-15 17:12:00,2024-03-15,17:12:00,34,,,2024-03-15 15:33:00,2024-03-15 18:58:00,6,1,0,0,0,0,-61,790,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
121,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0121,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100005,40420101000005000,350000003000005,8991100001005001,Person_05,VoterID,310060530424,GENUINE,1994-01-19,F,"Address 5, Delhi",Jio,Delhi,Prepaid,2023-06-04,Active,Redmi,Reno 6,Smartphone,ATTACH,2024-03-15 15:31:00,2024-03-15,15:31:00,78,,,2024-03-15 15:39:00,2024-03-15 18:54:00,3,1,1,1,0,0,-64,479,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
122,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0122,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100031,40420101000031000,350000003000031,8991100001031001,Person_31,VoterID,552754770704,GENUINE,1998-10-03,F,"Address 31, Delhi",Airtel,Delhi,Prepaid,2018-07-23,Active,Oppo,GT Neo 3T,Smartphone,DATA_SESSION,2024-03-15 15:34:00,2024-03-15,15:34:00,429,,,2024-03-15 15:33:00,2024-03-15 18:59:00,6,3,1,0,380937,451392,-94,562,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
123,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0123,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100024,40420101000024000,350000003000024,8991100001024001,Person_24,DL,028344565624,GENUINE,1995-03-01,M,"Address 24, Delhi",BSNL,Delhi,Prepaid,2021-05-24,Active,Vivo,GT Neo 3T,Smartphone,DATA_SESSION,2024-03-15 18:51:00,2024-03-15,18:51:00,572,,,2024-03-15 15:33:00,2024-03-15 18:56:00,7,2,3,2,105603,1937663,-84,257,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
124,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0124,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100025,40420101000025000,350000003000025,8991100001025001,Person_25,VoterID,259290868927,GENUINE,1993-09-04,F,"Address 25, Delhi",Vi,Delhi,Prepaid,2021-09-11,Active,Oppo,Note 12,Smartphone,ATTACH,2024-03-15 17:57:00,2024-03-15,17:57:00,537,,,2024-03-15 15:35:00,2024-03-15 18:51:00,8,8,6,1,0,0,-62,53,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
125,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0125,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100020,40420101000020000,350000003000020,8991100001020001,Person_20,VoterID,466150737174,GENUINE,1993-09-02,M,"Address 20, Delhi",BSNL,Delhi,Prepaid,2018-06-18,Active,Redmi,GT Neo 3T,Smartphone,LOCATION_UPDATE,2024-03-15 17:32:00,2024-03-15,17:32:00,217,,,2024-03-15 15:36:00,2024-03-15 18:59:00,1,1,0,2,0,0,-64,782,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
126,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0126,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100006,40420101000006000,350000003000006,8991100001006001,Person_06,VoterID,248437005329,GENUINE,1991-07-01,F,"Address 6, Delhi",Vi,Delhi,Prepaid,2021-04-18,Active,Redmi,Galaxy A14,Smartphone,DATA_SESSION,2024-03-15 16:29:00,2024-03-15,16:29:00,427,,,2024-03-15 15:39:00,2024-03-15 18:59:00,5,2,1,0,21714,1084125,-73,271,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
127,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0127,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100009,40420101000009000,350000003000009,8991100001009001,Person_09,DL,416104776583,GENUINE,1999-12-18,M,"Address 9, Delhi",Vi,Delhi,Prepaid,2021-04-03,Active,OnePlus,Reno 6,Smartphone,ATTACH,2024-03-15 17:08:00,2024-03-15,17:08:00,401,,,2024-03-15 15:34:00,2024-03-15 18:50:00,5,3,1,1,0,0,-62,374,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
128,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0128,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100022,40420101000022000,350000003000022,8991100001022001,Person_22,VoterID,490040039657,GENUINE,1992-05-19,F,"Address 22, Delhi",Jio,Delhi,Prepaid,2023-01-26,Active,Oppo,Nord CE 2,Smartphone,LOCATION_UPDATE,2024-03-15 15:35:00,2024-03-15,15:35:00,471,,,2024-03-15 15:36:00,2024-03-15 18:54:00,6,6,1,0,0,0,-71,335,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
129,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0129,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100015,40420101000015000,350000003000015,8991100001015001,Person_15,DL,319150346580,GENUINE,1997-11-09,F,"Address 15, Delhi",Vi,Delhi,Prepaid,2019-06-05,Active,Samsung,GT Neo 3T,Smartphone,LOCATION_UPDATE,2024-03-15 16:59:00,2024-03-15,16:59:00,58,,,2024-03-15 15:39:00,2024-03-15 18:54:00,6,3,3,1,0,0,-76,646,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
130,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0130,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100040,40420101000040000,350000003000040,8991100001040001,Person_40,DL,728785738912,GENUINE,1991-11-03,M,"Address 40, Delhi",Jio,Delhi,Prepaid,2022-03-17,Active,OnePlus,Y33s,Smartphone,DATA_SESSION,2024-03-15 16:40:00,2024-03-15,16:40:00,250,,,2024-03-15 15:31:00,2024-03-15 18:57:00,4,1,2,1,63505,39621,-69,549,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
131,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0131,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100003,40420101000003000,350000003000003,8991100001003001,Person_03,DL,356279158239,GENUINE,1997-04-23,M,"Address 3, Delhi",BSNL,Delhi,Prepaid,2022-04-26,Active,Redmi,Note 12,Smartphone,DATA_SESSION,2024-03-15 17:06:00,2024-03-15,17:06:00,486,,,2024-03-15 15:38:00,2024-03-15 18:53:00,8,4,1,2,195759,265709,-95,678,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
132,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0132,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811100010,40420101000010000,350000003000010,8991100001010001,Person_10,VoterID,759100912636,GENUINE,1999-10-01,M,"Address 10, Delhi",Airtel,Delhi,Prepaid,2020-04-07,Active,Realme,GT Neo 3T,Smartphone,ATTACH,2024-03-15 16:02:00,2024-03-15,16:02:00,197,,,2024-03-15 15:38:00,2024-03-15 18:59:00,4,3,2,1,0,0,-68,639,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
133,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0133,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9811045723,404201234567890,356789012345678,8991101234567890123,Rakesh Kumar,Aadhaar,4XXX XXXX 1234,FAKE,1988-07-14,M,"H.No 44, Gali 3, Uttam Nagar, Delhi – 110059",Airtel,Delhi,Prepaid,2024-01-10,Active,Samsung,Galaxy A54,Smartphone,VOICE_CALL,2024-03-15 15:35:00,2024-03-15,15:35:00,26,9811045723,9654012387,2024-03-15 15:40:00,2024-03-15 18:55:00,4,4,1,0,300000,1800000,-57,296,4G-LTE,PERIODIC,,,,,,,Y,CO-LOCATION with ['9711234560'],"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
134,DUMP-HR-VI-003-202403151530,REQ-CMM/NW/2024/0312-D0134,CMM/NW/2024/0312,HR-VI-003,40503,70301,"Manesar IMT Phase-1, Haryana",28.3812,76.9701,Gurugram,Haryana,Vi,Macro-BTS,Omni,42,1500,3G/4G,2024-03-15 15:30:00,2024-03-15 19:00:00,3.5,9711234560,404202222333444,354567890123456,8991202222333444001,Ramesh Prasad,Aadhaar,6XXX XXXX 7890,GENUINE,1992-04-18,M,"Jhuggi Cluster, R-Block, Uttam Nagar, Delhi – 110059",Jio,Delhi,Prepaid,2023-08-11,Active,Vivo,Y75,Smartphone,VOICE_CALL,2024-03-15 17:20:00,2024-03-15,17:20:00,371,9711234560,9654012387,2024-03-15 15:31:00,2024-03-15 18:52:00,2,1,0,0,300000,1800000,-57,436,4G-LTE,ATTACH,,,,,,,Y,CO-LOCATION with ['9811045723'],"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,Suspects reach Manesar – possible holding location
135,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0135,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100018,40420101000018000,350000003000018,8991100001018001,Person_18,DL,176688659641,GENUINE,1993-06-05,M,"Address 18, Delhi",Vi,Delhi,Prepaid,2023-02-01,Active,Oppo,Y33s,Smartphone,SMS,2024-03-16 10:03:00,2024-03-16,10:03:00,134,,,2024-03-16 09:58:00,2024-03-16 10:12:00,8,4,2,2,0,0,-94,522,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
136,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0136,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100040,40420101000040000,350000003000040,8991100001040001,Person_40,DL,728785738912,GENUINE,1991-11-03,M,"Address 40, Delhi",Jio,Delhi,Prepaid,2022-03-17,Active,OnePlus,Y33s,Smartphone,SMS,2024-03-16 10:04:00,2024-03-16,10:04:00,67,,,2024-03-16 09:55:00,2024-03-16 10:20:00,7,5,1,1,0,0,-58,694,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
137,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0137,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100007,40420101000007000,350000003000007,8991100001007001,Person_07,Aadhaar,023359410616,GENUINE,1991-12-28,F,"Address 7, Delhi",BSNL,Delhi,Prepaid,2021-09-13,Active,OnePlus,GT Neo 3T,Smartphone,LOCATION_UPDATE,2024-03-16 10:07:00,2024-03-16,10:07:00,355,,,2024-03-16 09:59:00,2024-03-16 10:12:00,5,2,1,0,0,0,-85,157,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
138,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0138,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100038,40420101000038000,350000003000038,8991100001038001,Person_38,VoterID,244903308853,GENUINE,1999-08-04,F,"Address 38, Delhi",BSNL,Delhi,Prepaid,2023-04-04,Active,Samsung,Note 12,Smartphone,DATA_SESSION,2024-03-16 09:57:00,2024-03-16,09:57:00,17,,,2024-03-16 09:59:00,2024-03-16 10:18:00,6,6,0,0,316747,823048,-56,574,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
139,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0139,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100022,40420101000022000,350000003000022,8991100001022001,Person_22,VoterID,490040039657,GENUINE,1992-05-19,F,"Address 22, Delhi",Jio,Delhi,Prepaid,2023-01-26,Active,Oppo,Nord CE 2,Smartphone,DATA_SESSION,2024-03-16 10:07:00,2024-03-16,10:07:00,316,,,2024-03-16 09:52:00,2024-03-16 10:12:00,5,5,2,1,333200,304362,-89,442,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
140,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0140,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100035,40420101000035000,350000003000035,8991100001035001,Person_35,VoterID,619182093576,GENUINE,1995-03-20,M,"Address 35, Delhi",Jio,Delhi,Prepaid,2021-09-15,Active,Oppo,Y33s,Smartphone,ATTACH,2024-03-16 09:58:00,2024-03-16,09:58:00,24,,,2024-03-16 10:00:00,2024-03-16 10:18:00,8,5,0,1,0,0,-95,572,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
141,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0141,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100006,40420101000006000,350000003000006,8991100001006001,Person_06,VoterID,248437005329,GENUINE,1991-07-01,F,"Address 6, Delhi",Vi,Delhi,Prepaid,2021-04-18,Active,Redmi,Galaxy A14,Smartphone,DATA_SESSION,2024-03-16 09:53:00,2024-03-16,09:53:00,302,,,2024-03-16 09:55:00,2024-03-16 10:20:00,1,1,0,0,76695,933036,-59,84,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
142,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0142,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100012,40420101000012000,350000003000012,8991100001012001,Person_12,VoterID,109147624973,GENUINE,1998-05-27,F,"Address 12, Delhi",Vi,Delhi,Prepaid,2022-05-21,Active,Redmi,Y33s,Smartphone,DATA_SESSION,2024-03-16 10:12:00,2024-03-16,10:12:00,312,,,2024-03-16 09:54:00,2024-03-16 10:15:00,2,2,0,0,99293,180015,-56,782,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
143,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0143,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100039,40420101000039000,350000003000039,8991100001039001,Person_39,VoterID,123226194133,GENUINE,1998-09-01,F,"Address 39, Delhi",BSNL,Delhi,Prepaid,2022-05-24,Active,OnePlus,Reno 6,Smartphone,DATA_SESSION,2024-03-16 10:06:00,2024-03-16,10:06:00,529,,,2024-03-16 09:52:00,2024-03-16 10:11:00,8,7,2,0,427465,360746,-60,587,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
144,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0144,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100034,40420101000034000,350000003000034,8991100001034001,Person_34,DL,229002045720,GENUINE,1992-05-21,F,"Address 34, Delhi",Vi,Delhi,Prepaid,2019-06-08,Active,Samsung,Note 12,Smartphone,ATTACH,2024-03-16 10:09:00,2024-03-16,10:09:00,377,,,2024-03-16 09:52:00,2024-03-16 10:11:00,7,4,4,1,0,0,-74,450,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
145,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0145,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100026,40420101000026000,350000003000026,8991100001026001,Person_26,DL,113362363512,GENUINE,1990-12-02,M,"Address 26, Delhi",BSNL,Delhi,Prepaid,2021-04-24,Active,Oppo,Y33s,Smartphone,VOICE_CALL,2024-03-16 10:10:00,2024-03-16,10:10:00,237,9811100026,9811930705,2024-03-16 10:00:00,2024-03-16 10:11:00,6,3,4,0,0,0,-93,109,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
146,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0146,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100014,40420101000014000,350000003000014,8991100001014001,Person_14,DL,106167110313,GENUINE,1994-04-04,M,"Address 14, Delhi",Vi,Delhi,Prepaid,2023-05-06,Active,OnePlus,GT Neo 3T,Smartphone,SMS,2024-03-16 10:13:00,2024-03-16,10:13:00,539,,,2024-03-16 09:59:00,2024-03-16 10:20:00,6,2,0,1,0,0,-93,763,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
